Num_words,Num_chars,Hyphen,Entropy_sdsu,Entropy_nosdsu,Entropy_nosu,Tranco_Rank,Longest_word_ratio,Typos,Freenom_TLD,Other_numbers,Subdomain levels,Label
4,14,0,2.8423709931771093,2.9139770731827523,2.9139770731827523,0,0.4,0,0,0,0,0
5,17,1,3.734521664779752,3.6644977792004623,3.6644977792004623,0,0.2777777777777778,0,0,1,0,0
7,24,1,3.938721875540868,3.746439344671016,3.746439344671016,0,0.28,0,0,1,0,0
5,13,0,3.180832987205441,3.1219280948873616,3.1219280948873616,0,0.2857142857142857,0,0,0,0,0
6,23,0,3.323142804994544,3.2841837197791888,3.2841837197791888,0,0.2916666666666667,0,0,0,0,0
10,34,1,3.866587105828959,3.7889097655573925,3.7889097655573925,0,0.2285714285714285,0,0,0,0,0
6,23,0,3.7294461949052566,3.6841837197791887,3.6841837197791887,0,0.2916666666666667,0,0,0,0,0
3,16,0,3.1898980954642875,3.0957952550009344,3.0957952550009344,0,0.6470588235294118,0,0,0,0,0
5,11,0,3.0957952550009344,3.0,3.0,0,0.3333333333333333,0,0,0,0,0
3,19,1,3.4713544870139303,3.375,3.375,0,0.55,0,0,0,0,0
5,12,0,3.2516291673878235,3.3219280948873617,3.3219280948873617,0,0.3076923076923077,0,0,0,0,0
6,18,0,3.690116517593666,3.4182958340544887,3.4182958340544887,0,0.2631578947368421,0,0,0,0,0
2,15,0,3.139572261986723,3.0957952550009344,3.0957952550009344,0,0.6875,0,0,0,0,0
6,22,0,3.913977073182752,3.82687488186464,3.82687488186464,0,0.39130434782608703,0,0,0,0,0
5,16,0,3.5,3.3927474104487847,3.3927474104487847,0,0.29411764705882354,0,0,0,0,0
3,28,1,3.3868392966712704,3.3401998765158565,3.3401998765158565,0,0.4137931034482759,0,0,0,0,0
5,13,0,3.026986833359288,3.1219280948873624,3.1219280948873624,0,0.2857142857142857,0,0,0,0,0
4,11,0,2.9139770731827523,2.75,2.75,0,0.3333333333333333,0,0,0,0,0
5,15,0,3.506890595608519,3.2776134368191165,3.2776134368191165,0,0.25,0,0,0,0,0
4,20,1,3.5841837197791886,3.5724694587701364,3.5724694587701364,0,0.5238095238095238,0,0,0,0,0
7,28,1,4.021640636343319,3.8438561897747237,3.8438561897747237,0,0.3793103448275862,0,0,0,0,0
4,21,0,3.270950594454668,3.1898980954642866,3.1898980954642866,0,0.5,0,0,0,0,0
3,16,0,3.202819531114783,3.0850551027564768,3.0850551027564768,0,0.6470588235294118,0,0,0,0,0
8,33,1,3.878928031846024,3.7821222241453056,3.7821222241453056,0,0.2647058823529412,0,0,0,0,0
8,25,1,3.5132696895151083,3.5160276412662306,3.5160276412662306,0,0.19230769230769232,0,0,0,0,0
5,16,0,3.327819531114783,3.2389012566026314,3.2389012566026314,0,0.2352941176470588,0,0,0,0,0
5,18,0,3.4613201402110083,3.5068905956085183,3.5068905956085183,0,0.42105263157894735,0,0,0,0,0
8,30,0,3.8565647621309536,3.8659986132745807,3.8659986132745807,0,0.2258064516129032,0,0,0,0,0
8,26,0,3.5434651896016467,3.219528282299549,3.346439344671015,0,0.21428571428571427,0,0,0,1,1
4,22,0,3.481714572986072,3.4316235658474312,3.4316235658474312,0,0.3043478260869565,0,0,0,0,0
5,20,1,3.6841837197791887,3.734521664779752,3.734521664779752,0,0.42857142857142855,0,0,0,0,0
4,28,1,3.553090083530328,3.493660689688185,3.493660689688185,0,0.3448275862068966,0,0,0,0,0
5,17,1,3.8521687236032816,3.6402239289418516,3.6402239289418516,0,0.3888888888888889,0,0,0,0,0
6,15,0,3.640223928941851,3.584962500721156,3.584962500721156,0,0.25,0,0,0,0,0
4,11,0,3.0957952550009344,2.8073549220576046,2.8073549220576046,0,0.3333333333333333,0,0,0,0,0
5,29,0,3.620936064750772,3.613337314045306,3.613337314045306,0,0.3666666666666665,0,0,0,0,0
6,23,0,3.7294461949052566,3.6841837197791887,3.6841837197791887,0,0.4166666666666667,0,0,0,0,0
8,22,0,3.7887549139935017,3.6818808028034047,3.6818808028034047,0,0.17391304347826084,0,0,0,0,0
5,13,0,3.180832987205441,3.1219280948873616,3.1219280948873616,0,0.2857142857142857,0,0,0,0,0
7,21,0,3.6304126608739975,3.5032583347756456,3.5032583347756456,0,0.18181818181818185,0,0,0,0,0
4,31,0,3.627763553007399,3.6245186549588992,3.6245186549588992,0,0.40625,0,0,0,0,0
8,21,1,3.916126946588283,3.82687488186464,3.82687488186464,0,0.18181818181818185,0,0,0,0,0
7,16,0,3.625,3.52164063634332,3.52164063634332,0,0.2352941176470588,0,0,0,0,0
5,15,0,3.139572261986723,3.084962500721156,3.084962500721156,0,0.3125,0,0,0,0,0
4,11,0,3.02716911844062,3.169925001442312,3.169925001442312,0,0.3333333333333333,0,0,0,0,0
6,16,0,3.32323142879762,2.8073549220576046,2.9219280948873623,0,0.2222222222222222,0,0,0,1,1
5,16,0,3.625,3.2776134368191165,3.2776134368191165,0,0.29411764705882354,0,0,0,0,0
6,22,0,3.697845823084412,3.6421498816369056,3.6421498816369056,0,0.3043478260869565,0,0,0,0,0
3,17,1,3.734521664779752,3.506890595608518,3.506890595608518,0,0.6111111111111112,0,0,0,0,0
8,19,0,3.3371753411230767,1.521928094887362,2.7219280948873625,0,0.19047619047619047,0,0,0,1,1
5,26,1,3.5843031793467115,3.5680843243447136,3.5680843243447136,0,0.5185185185185185,0,0,0,0,0
7,37,1,3.956358014910024,1.9219280948873625,3.8617250747563854,0,0.28205128205128205,0,0,0,1,0
3,18,0,3.3082708345352603,3.327819531114783,3.327819531114783,0,0.5789473684210527,0,0,0,0,0
5,19,0,3.5368867237421693,3.452819531114783,3.452819531114783,0,0.45,0,0,0,0,0
6,21,0,3.7849418274376414,3.725480556997869,3.725480556997869,0,0.3181818181818182,0,0,0,0,0
5,17,0,3.734521664779752,3.3787834934861767,3.3787834934861767,0,0.3888888888888889,0,0,0,0,0
5,22,0,3.5726236638951625,3.4713544870139312,3.4713544870139312,0,0.43478260869565216,0,0,0,0,0
7,19,1,3.6163485660751657,3.625,3.625,0,0.2,0,0,0,0,0
6,23,1,3.675310868912364,3.558518613048906,3.558518613048906,0,0.375,0,0,0,0,0
6,13,1,3.3927474104487847,3.3219280948873617,3.3219280948873617,0,0.2857142857142857,0,0,0,0,0
4,13,0,3.3927474104487847,3.3219280948873617,3.3219280948873617,0,0.35714285714285715,0,0,0,0,0
5,24,1,3.751629167387824,3.584183719779189,3.584183719779189,0,0.44,0,0,0,0,0
5,13,0,3.2389012566026314,3.2776134368191165,3.2776134368191165,0,0.2857142857142857,0,0,0,0,0
6,18,0,3.616874605956223,3.4182958340544887,3.4182958340544887,0,0.2631578947368421,0,0,0,0,1
5,17,0,3.5724694587701364,3.4677201004745006,3.4677201004745006,0,0.3888888888888889,0,0,0,0,0
5,14,1,3.3248629576173574,3.2776134368191165,3.2776134368191165,0,0.26666666666666666,0,0,0,0,0
9,25,1,3.493660689688185,3.5342190211803413,3.5342190211803413,0,0.15384615384615385,0,0,0,0,0
4,26,0,3.3927474104487843,3.36030597770208,3.36030597770208,0,0.4814814814814815,0,0,0,0,0
5,19,1,3.5368867237421693,3.4056390622295662,3.4056390622295662,0,0.4,0,0,0,0,0
5,24,0,3.351227480952956,3.3087513512471665,3.3087513512471665,0,0.36,0,0,0,0,0
5,20,1,3.3086949695628416,3.3082708345352603,3.3082708345352603,0,0.5238095238095238,0,0,0,0,0
6,16,0,3.5,3.52164063634332,3.52164063634332,0,0.2352941176470588,0,0,0,0,0
7,25,0,3.6572682296173897,3.0220552088742,3.576617644908667,1,0.25925925925925924,0,0,0,1,1
6,24,1,3.855388542207536,3.7489948035250964,3.7489948035250964,0,0.32,0,0,0,0,0
6,21,0,3.8801799226757376,3.794653473544342,3.794653473544342,0,0.3181818181818182,0,0,0,0,0
4,17,0,3.219528282299549,3.09306920777189,3.09306920777189,0,0.3333333333333333,0,0,1,0,0
5,20,1,3.4841837197791885,3.3248629576173574,3.3248629576173574,0,0.2857142857142857,0,0,0,0,0
5,17,0,3.8521687236032816,3.8073549220576055,3.8073549220576055,0,0.3888888888888889,0,0,0,0,0
5,13,0,3.2389012566026314,3.3219280948873617,3.3219280948873617,0,0.2857142857142857,0,0,0,0,0
3,22,1,3.5726236638951634,3.576617644908667,3.576617644908667,0,0.4782608695652174,0,0,0,0,0
6,17,0,3.3815804883091634,3.3248629576173574,3.3248629576173574,0,0.2777777777777778,1,0,1,0,0
4,19,0,3.2210972500579578,3.1556390622295662,3.1556390622295662,0,0.35,0,0,0,0,0
4,26,0,3.7483286603655737,3.6753108689123652,3.6753108689123652,0,0.4074074074074074,0,0,0,0,0
5,17,0,3.4548223999466066,3.521640636343319,3.521640636343319,0,0.3888888888888889,0,0,0,0,0
5,24,0,3.2903216092483056,2.9735572622751847,3.127986806877676,0,0.4230769230769231,0,0,0,1,1
7,17,0,3.452819531114783,1.0,3.2776134368191165,1,0.21052631578947367,0,0,0,1,1
5,27,0,3.3521355399069064,3.3446983751597124,3.3446983751597124,0,0.3928571428571429,0,0,0,0,0
8,23,0,3.5511911744656968,3.4841837197791894,3.4841837197791894,0,0.2083333333333333,0,0,0,0,0
5,16,0,3.577819531114783,3.2516291673878226,3.2516291673878226,0,0.29411764705882354,0,0,0,0,0
6,19,0,3.681880802803404,3.616874605956223,3.616874605956223,0,0.25,0,0,0,0,0
6,25,0,3.753269689515108,3.3232314287976203,3.6635327548042547,1,0.2962962962962963,0,0,0,1,1
6,23,0,3.5013978254341036,3.463280517810812,3.463280517810812,0,0.4583333333333333,0,0,0,0,0
6,20,1,3.8219280948873617,3.734521664779752,3.734521664779752,0,0.2380952380952381,0,0,0,0,0
7,21,0,3.8801799226757367,3.0,3.836591668108978,1,0.3478260869565217,0,0,0,1,1
6,20,0,3.784183719779188,3.734521664779752,3.734521664779752,0,0.2857142857142857,0,0,0,0,0
6,19,0,3.3005590923909547,3.3371753411230776,3.3371753411230776,0,0.35,0,0,0,0,0
5,19,0,3.4713544870139303,3.2516291673878226,3.2516291673878226,0,0.35,0,0,0,0,0
4,18,0,3.725480556997869,3.5,3.5,0,0.3157894736842105,1,0,0,0,0
